flight_id,date,year,month,day,hour,carrier,carrier_name,origin,origin_city,dest,dest_city,dep_delay,arr_delay,distance
7989,2024-11-28,2024,11,28,21,NK,Spirit Airlines,SFO,San Francisco,LAX,Los Angeles,9.4,8.5,1669
7990,2024-11-28,2024,11,28,22,AA,American Airlines,LAX,Los Angeles,ORD,Chicago,12.2,11.0,269
7991,2024-11-28,2024,11,28,23,B6,JetBlue,ATL,Atlanta,SFO,San Francisco,0.0,0.0,768
7992,2024-11-29,2024,11,29,0,WN,Southwest Airlines,DFW,Dallas,ATL,Atlanta,0.0,0.0,955
7993,2024-11-29,2024,11,29,1,DL,Delta Air Lines,ORD,Chicago,SFO,San Francisco,11.0,9.9,2726
7994,2024-11-29,2024,11,29,2,AA,American Airlines,ORD,Chicago,DFW,Dallas,12.7,11.4,1617
7995,2024-11-29,2024,11,29,3,AS,Alaska Airlines,BOS,Boston,JFK,New York,22.2,20.0,2093
7996,2024-11-29,2024,11,29,4,WN,Southwest Airlines,ORD,Chicago,ATL,Atlanta,14.4,13.0,1992
7997,2024-11-29,2024,11,29,5,AS,Alaska Airlines,ATL,Atlanta,LAX,Los Angeles,12.8,11.5,1279
7998,2024-11-29,2024,11,29,6,AS,Alaska Airlines,LAX,Los Angeles,ORD,Chicago,8.4,7.6,2531
7999,2024-11-29,2024,11,29,7,UA,United Airlines,LAX,Los Angeles,ORD,Chicago,16.8,15.1,1111
8000,2024-11-29,2024,11,29,8,AA,American Airlines,LAX,Los Angeles,ATL,Atlanta,20.6,18.5,1370
8001,2024-11-29,2024,11,29,9,B6,JetBlue,SFO,San Francisco,BOS,Boston,19.1,17.2,1909
8002,2024-11-29,2024,11,29,10,B6,JetBlue,ATL,Atlanta,BOS,Boston,20.2,18.2,258
8003,2024-11-29,2024,11,29,11,B6,JetBlue,DFW,Dallas,ORD,Chicago,13.3,12.0,939
8004,2024-11-29,2024,11,29,12,AA,American Airlines,LAX,Los Angeles,BOS,Boston,21.5,19.4,609
8005,2024-11-29,2024,11,29,13,WN,Southwest Airlines,JFK,New York,DFW,Dallas,17.4,15.7,1981
8006,2024-11-29,2024,11,29,14,DL,Delta Air Lines,DEN,Denver,SFO,San Francisco,29.1,26.2,2780
8007,2024-11-29,2024,11,29,15,NK,Spirit Airlines,DEN,Denver,ATL,Atlanta,34.9,31.4,897
8008,2024-11-29,2024,11,29,16,UA,United Airlines,DFW,Dallas,DEN,Denver,0.0,0.0,1933
8009,2024-11-29,2024,11,29,17,WN,Southwest Airlines,DEN,Denver,ORD,Chicago,21.9,19.7,522
8010,2024-11-29,2024,11,29,18,UA,United Airlines,SFO,San Francisco,BOS,Boston,26.4,23.8,476
8011,2024-11-29,2024,11,29,19,AA,American Airlines,JFK,New York,BOS,Boston,27.3,24.6,1907
8012,2024-11-29,2024,11,29,20,WN,Southwest Airlines,LAX,Los Angeles,ORD,Chicago,24.4,22.0,376
8013,2024-11-29,2024,11,29,21,UA,United Airlines,DFW,Dallas,LAX,Los Angeles,0.0,0.0,2733
8014,2024-11-29,2024,11,29,22,B6,JetBlue,DEN,Denver,SFO,San Francisco,4.3,3.9,2329
8015,2024-11-29,2024,11,29,23,UA,United Airlines,LAX,Los Angeles,SFO,San Francisco,17.9,16.1,1613
8016,2024-11-30,2024,11,30,0,UA,United Airlines,ORD,Chicago,ATL,Atlanta,11.7,10.5,356
8017,2024-11-30,2024,11,30,1,AS,Alaska Airlines,ORD,Chicago,DEN,Denver,13.7,12.3,2379
8018,2024-11-30,2024,11,30,2,WN,Southwest Airlines,JFK,New York,LAX,Los Angeles,8.9,8.0,2539
8019,2024-11-30,2024,11,30,3,UA,United Airlines,SFO,San Francisco,ATL,Atlanta,13.3,12.0,1461
8020,2024-11-30,2024,11,30,4,NK,Spirit Airlines,DEN,Denver,ORD,Chicago,9.7,8.7,2047
8021,2024-11-30,2024,11,30,5,NK,Spirit Airlines,JFK,New York,LAX,Los Angeles,11.7,10.5,1306
8022,2024-11-30,2024,11,30,6,UA,United Airlines,DFW,Dallas,DEN,Denver,15.0,13.5,2133
8023,2024-11-30,2024,11,30,7,DL,Delta Air Lines,ATL,Atlanta,ORD,Chicago,27.8,25.0,2010
8024,2024-11-30,2024,11,30,8,UA,United Airlines,DFW,Dallas,BOS,Boston,32.1,28.9,1820
8025,2024-11-30,2024,11,30,9,DL,Delta Air Lines,JFK,New York,DFW,Dallas,20.6,18.5,1871
8026,2024-11-30,2024,11,30,10,AS,Alaska Airlines,ORD,Chicago,DEN,Denver,29.4,26.5,1691
8027,2024-11-30,2024,11,30,11,AA,American Airlines,ORD,Chicago,ATL,Atlanta,22.2,20.0,2787
8028,2024-11-30,2024,11,30,12,B6,JetBlue,SFO,San Francisco,BOS,Boston,7.7,6.9,1094
8029,2024-11-30,2024,11,30,13,WN,Southwest Airlines,BOS,Boston,ORD,Chicago,0.0,0.0,1841
8030,2024-11-30,2024,11,30,14,NK,Spirit Airlines,BOS,Boston,JFK,New York,15.7,14.1,2519
8031,2024-11-30,2024,11,30,15,NK,Spirit Airlines,SFO,San Francisco,LAX,Los Angeles,1.0,0.9,904
8032,2024-11-30,2024,11,30,16,WN,Southwest Airlines,DEN,Denver,ATL,Atlanta,9.6,8.6,917
8033,2024-11-30,2024,11,30,17,AA,American Airlines,JFK,New York,ORD,Chicago,23.1,20.8,1452
8034,2024-11-30,2024,11,30,18,B6,JetBlue,DFW,Dallas,JFK,New York,13.6,12.2,209
8035,2024-11-30,2024,11,30,19,NK,Spirit Airlines,SFO,San Francisco,LAX,Los Angeles,22.8,20.5,567
8036,2024-11-30,2024,11,30,20,WN,Southwest Airlines,DEN,Denver,SFO,San Francisco,29.9,26.9,989
8037,2024-11-30,2024,11,30,21,B6,JetBlue,JFK,New York,LAX,Los Angeles,11.6,10.4,775
8038,2024-11-30,2024,11,30,22,WN,Southwest Airlines,BOS,Boston,JFK,New York,10.2,9.2,1054
8039,2024-11-30,2024,11,30,23,NK,Spirit Airlines,ATL,Atlanta,SFO,San Francisco,17.0,15.3,1183
8040,2024-12-01,2024,12,1,0,DL,Delta Air Lines,ORD,Chicago,DEN,Denver,18.2,16.4,1760
8041,2024-12-01,2024,12,1,1,DL,Delta Air Lines,ATL,Atlanta,ORD,Chicago,22.0,19.8,1332
8042,2024-12-01,2024,12,1,2,WN,Southwest Airlines,LAX,Los Angeles,SFO,San Francisco,15.5,14.0,1283
8043,2024-12-01,2024,12,1,3,NK,Spirit Airlines,DFW,Dallas,LAX,Los Angeles,19.9,17.9,607
8044,2024-12-01,2024,12,1,4,WN,Southwest Airlines,ORD,Chicago,BOS,Boston,21.4,19.3,1426
8045,2024-12-01,2024,12,1,5,AA,American Airlines,JFK,New York,BOS,Boston,21.0,18.9,1387
8046,2024-12-01,2024,12,1,6,NK,Spirit Airlines,SFO,San Francisco,DFW,Dallas,27.2,24.5,767
8047,2024-12-01,2024,12,1,7,NK,Spirit Airlines,SFO,San Francisco,DEN,Denver,35.2,31.7,1265
8048,2024-12-01,2024,12,1,8,DL,Delta Air Lines,LAX,Los Angeles,ORD,Chicago,38.6,34.7,2431
8049,2024-12-01,2024,12,1,9,AA,American Airlines,BOS,Boston,LAX,Los Angeles,34.1,30.7,1475
8050,2024-12-01,2024,12,1,10,UA,United Airlines,SFO,San Francisco,ORD,Chicago,33.7,30.3,521
8051,2024-12-01,2024,12,1,11,B6,JetBlue,DFW,Dallas,SFO,San Francisco,27.3,24.6,2101
8052,2024-12-01,2024,12,1,12,AS,Alaska Airlines,LAX,Los Angeles,DEN,Denver,26.3,23.7,1065
8053,2024-12-01,2024,12,1,13,B6,JetBlue,ATL,Atlanta,JFK,New York,30.5,27.5,776
8054,2024-12-01,2024,12,1,14,UA,United Airlines,SFO,San Francisco,DFW,Dallas,20.5,18.5,624
8055,2024-12-01,2024,12,1,15,NK,Spirit Airlines,JFK,New York,ORD,Chicago,39.0,35.1,1569
8056,2024-12-01,2024,12,1,16,AA,American Airlines,ATL,Atlanta,SFO,San Francisco,20.3,18.3,2734
8057,2024-12-01,2024,12,1,17,AA,American Airlines,JFK,New York,DFW,Dallas,29.5,26.6,459
8058,2024-12-01,2024,12,1,18,AS,Alaska Airlines,ORD,Chicago,ATL,Atlanta,37.0,33.3,1825
8059,2024-12-01,2024,12,1,19,WN,Southwest Airlines,JFK,New York,SFO,San Francisco,55.2,49.7,665
8060,2024-12-01,2024,12,1,20,WN,Southwest Airlines,BOS,Boston,DFW,Dallas,15.2,13.7,1857
8061,2024-12-01,2024,12,1,21,DL,Delta Air Lines,ORD,Chicago,DFW,Dallas,12.8,11.5,1105
8062,2024-12-01,2024,12,1,22,AS,Alaska Airlines,DEN,Denver,ORD,Chicago,3.4,3.1,1360
8063,2024-12-01,2024,12,1,23,NK,Spirit Airlines,SFO,San Francisco,DEN,Denver,17.6,15.8,1130
8064,2024-12-02,2024,12,2,0,UA,United Airlines,DFW,Dallas,LAX,Los Angeles,5.1,4.6,798
8065,2024-12-02,2024,12,2,1,AS,Alaska Airlines,ATL,Atlanta,JFK,New York,0.0,0.0,1063
8066,2024-12-02,2024,12,2,2,AA,American Airlines,DEN,Denver,ORD,Chicago,14.3,12.9,2557
8067,2024-12-02,2024,12,2,3,B6,JetBlue,JFK,New York,DFW,Dallas,8.5,7.7,895
8068,2024-12-02,2024,12,2,4,WN,Southwest Airlines,ORD,Chicago,JFK,New York,21.5,19.4,1114
8069,2024-12-02,2024,12,2,5,DL,Delta Air Lines,BOS,Boston,JFK,New York,32.1,28.9,796
8070,2024-12-02,2024,12,2,6,DL,Delta Air Lines,DFW,Dallas,BOS,Boston,17.7,15.9,848
8071,2024-12-02,2024,12,2,7,AS,Alaska Airlines,BOS,Boston,ORD,Chicago,36.8,33.1,2197
8072,2024-12-02,2024,12,2,8,AA,American Airlines,SFO,San Francisco,DFW,Dallas,35.6,32.0,633
8073,2024-12-02,2024,12,2,9,AA,American Airlines,DEN,Denver,DFW,Dallas,29.1,26.2,2031
8074,2024-12-02,2024,12,2,10,NK,Spirit Airlines,SFO,San Francisco,ATL,Atlanta,23.4,21.1,610
8075,2024-12-02,2024,12,2,11,DL,Delta Air Lines,ORD,Chicago,JFK,New York,17.3,15.6,1884
8076,2024-12-02,2024,12,2,12,NK,Spirit Airlines,BOS,Boston,ATL,Atlanta,25.4,22.9,2007
8077,2024-12-02,2024,12,2,13,WN,Southwest Airlines,LAX,Los Angeles,ATL,Atlanta,14.9,13.4,705
8078,2024-12-02,2024,12,2,14,DL,Delta Air Lines,ATL,Atlanta,DFW,Dallas,41.3,37.2,2235
8079,2024-12-02,2024,12,2,15,AA,American Airlines,BOS,Boston,JFK,New York,30.8,27.7,1399
8080,2024-12-02,2024,12,2,16,AS,Alaska Airlines,DFW,Dallas,ATL,Atlanta,18.6,16.7,338
8081,2024-12-02,2024,12,2,17,AS,Alaska Airlines,DEN,Denver,BOS,Boston,23.1,20.8,960
8082,2024-12-02,2024,12,2,18,UA,United Airlines,DEN,Denver,LAX,Los Angeles,33.4,30.1,372
8083,2024-12-02,2024,12,2,19,B6,JetBlue,BOS,Boston,LAX,Los Angeles,39.9,35.9,689
8084,2024-12-02,2024,12,2,20,UA,United Airlines,ATL,Atlanta,DEN,Denver,4.3,3.9,459
8085,2024-12-02,2024,12,2,21,AS,Alaska Airlines,DFW,Dallas,BOS,Boston,23.6,21.2,2045
8086,2024-12-02,2024,12,2,22,UA,United Airlines,SFO,San Francisco,DEN,Denver,13.1,11.8,2192
8087,2024-12-02,2024,12,2,23,B6,JetBlue,DFW,Dallas,ATL,Atlanta,5.4,4.9,1838
8088,2024-12-03,2024,12,3,0,DL,Delta Air Lines,DFW,Dallas,LAX,Los Angeles,4.7,4.2,2068
8089,2024-12-03,2024,12,3,1,DL,Delta Air Lines,LAX,Los Angeles,JFK,New York,19.9,17.9,1121
8090,2024-12-03,2024,12,3,2,DL,Delta Air Lines,DEN,Denver,JFK,New York,27.4,24.7,2735
8091,2024-12-03,2024,12,3,3,B6,JetBlue,SFO,San Francisco,ORD,Chicago,18.6,16.7,910
8092,2024-12-03,2024,12,3,4,WN,Southwest Airlines,JFK,New York,BOS,Boston,10.0,9.0,1605
8093,2024-12-03,2024,12,3,5,UA,United Airlines,ORD,Chicago,JFK,New York,6.2,5.6,812
8094,2024-12-03,2024,12,3,6,NK,Spirit Airlines,LAX,Los Angeles,JFK,New York,33.4,30.1,560
8095,2024-12-03,2024,12,3,7,UA,United Airlines,SFO,San Francisco,ATL,Atlanta,35.5,32.0,2486
8096,2024-12-03,2024,12,3,8,UA,United Airlines,LAX,Los Angeles,DFW,Dallas,29.6,26.6,2158
8097,2024-12-03,2024,12,3,9,AS,Alaska Airlines,DFW,Dallas,ATL,Atlanta,30.1,27.1,1949
8098,2024-12-03,2024,12,3,10,DL,Delta Air Lines,ATL,Atlanta,SFO,San Francisco,35.4,31.9,1684
8099,2024-12-03,2024,12,3,11,NK,Spirit Airlines,SFO,San Francisco,ATL,Atlanta,30.8,27.7,1141
8100,2024-12-03,2024,12,3,12,B6,JetBlue,DEN,Denver,ATL,Atlanta,15.1,13.6,2718
8101,2024-12-03,2024,12,3,13,AS,Alaska Airlines,BOS,Boston,LAX,Los Angeles,23.1,20.8,515
8102,2024-12-03,2024,12,3,14,DL,Delta Air Lines,SFO,San Francisco,DEN,Denver,36.0,32.4,1511
8103,2024-12-03,2024,12,3,15,B6,JetBlue,ATL,Atlanta,SFO,San Francisco,18.2,16.4,1649
8104,2024-12-03,2024,12,3,16,AA,American Airlines,DEN,Denver,LAX,Los Angeles,24.6,22.1,1843
8105,2024-12-03,2024,12,3,17,UA,United Airlines,ORD,Chicago,DFW,Dallas,25.6,23.0,2525
8106,2024-12-03,2024,12,3,18,NK,Spirit Airlines,ORD,Chicago,BOS,Boston,34.5,31.1,1669
8107,2024-12-03,2024,12,3,19,UA,United Airlines,JFK,New York,LAX,Los Angeles,43.1,38.8,2140
8108,2024-12-03,2024,12,3,20,DL,Delta Air Lines,DEN,Denver,JFK,New York,17.4,15.7,557
8109,2024-12-03,2024,12,3,21,AS,Alaska Airlines,DEN,Denver,SFO,San Francisco,24.3,21.9,630
8110,2024-12-03,2024,12,3,22,WN,Southwest Airlines,BOS,Boston,SFO,San Francisco,15.4,13.9,2787
8111,2024-12-03,2024,12,3,23,UA,United Airlines,JFK,New York,LAX,Los Angeles,16.9,15.2,991
8112,2024-12-04,2024,12,4,0,WN,Southwest Airlines,ORD,Chicago,LAX,Los Angeles,0.0,0.0,739
8113,2024-12-04,2024,12,4,1,WN,Southwest Airlines,LAX,Los Angeles,ORD,Chicago,10.4,9.4,585
8114,2024-12-04,2024,12,4,2,AS,Alaska Airlines,DFW,Dallas,SFO,San Francisco,17.0,15.3,252
8115,2024-12-04,2024,12,4,3,AA,American Airlines,JFK,New York,ORD,Chicago,14.2,12.8,834
8116,2024-12-04,2024,12,4,4,DL,Delta Air Lines,BOS,Boston,JFK,New York,28.4,25.6,2787
8117,2024-12-04,2024,12,4,5,B6,JetBlue,ATL,Atlanta,ORD,Chicago,27.6,24.8,1033
8118,2024-12-04,2024,12,4,6,UA,United Airlines,SFO,San Francisco,DEN,Denver,22.9,20.6,1901
8119,2024-12-04,2024,12,4,7,B6,JetBlue,SFO,San Francisco,BOS,Boston,33.8,30.4,2334
8120,2024-12-04,2024,12,4,8,DL,Delta Air Lines,ORD,Chicago,ATL,Atlanta,34.2,30.8,1167
8121,2024-12-04,2024,12,4,9,B6,JetBlue,DFW,Dallas,ORD,Chicago,37.9,34.1,1234
8122,2024-12-04,2024,12,4,10,AS,Alaska Airlines,DEN,Denver,ATL,Atlanta,23.3,21.0,659
8123,2024-12-04,2024,12,4,11,B6,JetBlue,ORD,Chicago,BOS,Boston,25.1,22.6,490
8124,2024-12-04,2024,12,4,12,B6,JetBlue,DEN,Denver,SFO,San Francisco,27.3,24.6,2038
8125,2024-12-04,2024,12,4,13,AA,American Airlines,LAX,Los Angeles,DEN,Denver,26.3,23.7,1670
8126,2024-12-04,2024,12,4,14,WN,Southwest Airlines,JFK,New York,DEN,Denver,24.4,22.0,1245
8127,2024-12-04,2024,12,4,15,WN,Southwest Airlines,BOS,Boston,JFK,New York,15.8,14.2,2126
8128,2024-12-04,2024,12,4,16,AS,Alaska Airlines,DFW,Dallas,DEN,Denver,23.8,21.4,1007
8129,2024-12-04,2024,12,4,17,NK,Spirit Airlines,ATL,Atlanta,JFK,New York,52.7,47.4,236
8130,2024-12-04,2024,12,4,18,B6,JetBlue,DEN,Denver,LAX,Los Angeles,22.5,20.3,1973
8131,2024-12-04,2024,12,4,19,DL,Delta Air Lines,JFK,New York,ORD,Chicago,29.1,26.2,1465
8132,2024-12-04,2024,12,4,20,UA,United Airlines,BOS,Boston,DFW,Dallas,19.4,17.5,223
8133,2024-12-04,2024,12,4,21,AA,American Airlines,JFK,New York,LAX,Los Angeles,24.0,21.6,1226
8134,2024-12-04,2024,12,4,22,DL,Delta Air Lines,ATL,Atlanta,JFK,New York,12.3,11.1,1066
8135,2024-12-04,2024,12,4,23,WN,Southwest Airlines,SFO,San Francisco,BOS,Boston,0.0,0.0,2699
8136,2024-12-05,2024,12,5,0,NK,Spirit Airlines,ORD,Chicago,DFW,Dallas,20.2,18.2,1735
8137,2024-12-05,2024,12,5,1,AA,American Airlines,ATL,Atlanta,BOS,Boston,11.1,10.0,577
8138,2024-12-05,2024,12,5,2,AA,American Airlines,DFW,Dallas,ORD,Chicago,21.0,18.9,254
8139,2024-12-05,2024,12,5,3,NK,Spirit Airlines,LAX,Los Angeles,ATL,Atlanta,20.9,18.8,1960
8140,2024-12-05,2024,12,5,4,DL,Delta Air Lines,SFO,San Francisco,ORD,Chicago,34.7,31.2,1441
8141,2024-12-05,2024,12,5,5,DL,Delta Air Lines,ORD,Chicago,DFW,Dallas,31.3,28.2,2602
8142,2024-12-05,2024,12,5,6,AA,American Airlines,ATL,Atlanta,LAX,Los Angeles,46.3,41.7,468
8143,2024-12-05,2024,12,5,7,WN,Southwest Airlines,DFW,Dallas,JFK,New York,30.0,27.0,2738
8144,2024-12-05,2024,12,5,8,DL,Delta Air Lines,BOS,Boston,SFO,San Francisco,39.7,35.7,850
8145,2024-12-05,2024,12,5,9,AS,Alaska Airlines,ORD,Chicago,DFW,Dallas,47.6,42.8,2676
8146,2024-12-05,2024,12,5,10,WN,Southwest Airlines,SFO,San Francisco,LAX,Los Angeles,17.8,16.0,1118
8147,2024-12-05,2024,12,5,11,UA,United Airlines,ATL,Atlanta,SFO,San Francisco,25.2,22.7,2629
8148,2024-12-05,2024,12,5,12,B6,JetBlue,ATL,Atlanta,ORD,Chicago,36.1,32.5,1083
8149,2024-12-05,2024,12,5,13,AS,Alaska Airlines,SFO,San Francisco,DEN,Denver,38.1,34.3,1685
8150,2024-12-05,2024,12,5,14,AA,American Airlines,ATL,Atlanta,BOS,Boston,29.1,26.2,2705
8151,2024-12-05,2024,12,5,15,DL,Delta Air Lines,BOS,Boston,ORD,Chicago,18.3,16.5,1276
8152,2024-12-05,2024,12,5,16,DL,Delta Air Lines,SFO,San Francisco,ATL,Atlanta,26.9,24.2,1865
8153,2024-12-05,2024,12,5,17,DL,Delta Air Lines,ORD,Chicago,DFW,Dallas,33.6,30.2,1685
8154,2024-12-05,2024,12,5,18,AA,American Airlines,BOS,Boston,JFK,New York,17.4,15.7,1209
8155,2024-12-05,2024,12,5,19,WN,Southwest Airlines,BOS,Boston,JFK,New York,31.9,28.7,2277
8156,2024-12-05,2024,12,5,20,DL,Delta Air Lines,BOS,Boston,SFO,San Francisco,28.0,25.2,1514
8157,2024-12-05,2024,12,5,21,DL,Delta Air Lines,DEN,Denver,SFO,San Francisco,30.6,27.5,949
8158,2024-12-05,2024,12,5,22,NK,Spirit Airlines,JFK,New York,DEN,Denver,14.9,13.4,1616
8159,2024-12-05,2024,12,5,23,B6,JetBlue,JFK,New York,LAX,Los Angeles,10.5,9.5,1235
8160,2024-12-06,2024,12,6,0,AA,American Airlines,BOS,Boston,ATL,Atlanta,17.4,15.7,2628
8161,2024-12-06,2024,12,6,1,AS,Alaska Airlines,SFO,San Francisco,ATL,Atlanta,18.8,16.9,1656
8162,2024-12-06,2024,12,6,2,AS,Alaska Airlines,BOS,Boston,ATL,Atlanta,7.3,6.6,1678
8163,2024-12-06,2024,12,6,3,DL,Delta Air Lines,JFK,New York,BOS,Boston,21.7,19.5,2043
8164,2024-12-06,2024,12,6,4,NK,Spirit Airlines,SFO,San Francisco,ORD,Chicago,33.4,30.1,781
8165,2024-12-06,2024,12,6,5,AA,American Airlines,LAX,Los Angeles,ORD,Chicago,41.4,37.3,1085
8166,2024-12-06,2024,12,6,6,AS,Alaska Airlines,DEN,Denver,JFK,New York,11.7,10.5,1133
8167,2024-12-06,2024,12,6,7,DL,Delta Air Lines,JFK,New York,SFO,San Francisco,20.8,18.7,2655
8168,2024-12-06,2024,12,6,8,B6,JetBlue,ATL,Atlanta,SFO,San Francisco,35.4,31.9,469
8169,2024-12-06,2024,12,6,9,UA,United Airlines,ORD,Chicago,DFW,Dallas,32.7,29.4,2129
8170,2024-12-06,2024,12,6,10,UA,United Airlines,DFW,Dallas,SFO,San Francisco,8.3,7.5,1735
8171,2024-12-06,2024,12,6,11,WN,Southwest Airlines,BOS,Boston,SFO,San Francisco,26.5,23.9,2209
8172,2024-12-06,2024,12,6,12,B6,JetBlue,LAX,Los Angeles,BOS,Boston,23.0,20.7,1293
8173,2024-12-06,2024,12,6,13,AA,American Airlines,SFO,San Francisco,BOS,Boston,14.0,12.6,1406
8174,2024-12-06,2024,12,6,14,AA,American Airlines,ATL,Atlanta,BOS,Boston,9.2,8.3,697
8175,2024-12-06,2024,12,6,15,UA,United Airlines,DEN,Denver,LAX,Los Angeles,22.7,20.4,2778
8176,2024-12-06,2024,12,6,16,WN,Southwest Airlines,ORD,Chicago,BOS,Boston,24.1,21.7,1604
8177,2024-12-06,2024,12,6,17,NK,Spirit Airlines,LAX,Los Angeles,DEN,Denver,42.5,38.3,1405
8178,2024-12-06,2024,12,6,18,AA,American Airlines,LAX,Los Angeles,ORD,Chicago,32.4,29.2,2580
8179,2024-12-06,2024,12,6,19,DL,Delta Air Lines,DEN,Denver,LAX,Los Angeles,45.2,40.7,2678
8180,2024-12-06,2024,12,6,20,WN,Southwest Airlines,BOS,Boston,JFK,New York,34.7,31.2,968
8181,2024-12-06,2024,12,6,21,AS,Alaska Airlines,ORD,Chicago,SFO,San Francisco,17.8,16.0,501
8182,2024-12-06,2024,12,6,22,AA,American Airlines,SFO,San Francisco,BOS,Boston,9.9,8.9,2638
8183,2024-12-06,2024,12,6,23,AS,Alaska Airlines,LAX,Los Angeles,DEN,Denver,15.0,13.5,1658
8184,2024-12-07,2024,12,7,0,NK,Spirit Airlines,JFK,New York,ATL,Atlanta,18.1,16.3,622
8185,2024-12-07,2024,12,7,1,AS,Alaska Airlines,SFO,San Francisco,ATL,Atlanta,11.8,10.6,1299
8186,2024-12-07,2024,12,7,2,B6,JetBlue,DFW,Dallas,DEN,Denver,4.2,3.8,1477
8187,2024-12-07,2024,12,7,3,AA,American Airlines,LAX,Los Angeles,SFO,San Francisco,4.4,4.0,2252
8188,2024-12-07,2024,12,7,4,WN,Southwest Airlines,DEN,Denver,ORD,Chicago,31.9,28.7,884
8189,2024-12-07,2024,12,7,5,DL,Delta Air Lines,JFK,New York,LAX,Los Angeles,24.4,22.0,2167
8190,2024-12-07,2024,12,7,6,DL,Delta Air Lines,BOS,Boston,DFW,Dallas,21.9,19.7,406
8191,2024-12-07,2024,12,7,7,NK,Spirit Airlines,BOS,Boston,ATL,Atlanta,44.2,39.8,996
8192,2024-12-07,2024,12,7,8,B6,JetBlue,JFK,New York,ATL,Atlanta,48.8,43.9,866
8193,2024-12-07,2024,12,7,9,UA,United Airlines,DFW,Dallas,SFO,San Francisco,42.0,37.8,694
8194,2024-12-07,2024,12,7,10,DL,Delta Air Lines,DEN,Denver,JFK,New York,26.7,24.0,1681
8195,2024-12-07,2024,12,7,11,DL,Delta Air Lines,ATL,Atlanta,DEN,Denver,20.0,18.0,703
8196,2024-12-07,2024,12,7,12,AS,Alaska Airlines,DEN,Denver,ORD,Chicago,22.1,19.9,2340
8197,2024-12-07,2024,12,7,13,AA,American Airlines,BOS,Boston,ATL,Atlanta,34.5,31.1,1347
8198,2024-12-07,2024,12,7,14,DL,Delta Air Lines,JFK,New York,DEN,Denver,10.4,9.4,1797
8199,2024-12-07,2024,12,7,15,UA,United Airlines,DFW,Dallas,JFK,New York,22.0,19.8,676
8200,2024-12-07,2024,12,7,16,DL,Delta Air Lines,SFO,San Francisco,JFK,New York,29.4,26.5,576
8201,2024-12-07,2024,12,7,17,DL,Delta Air Lines,SFO,San Francisco,LAX,Los Angeles,23.8,21.4,2112
8202,2024-12-07,2024,12,7,18,AA,American Airlines,JFK,New York,LAX,Los Angeles,28.3,25.5,1981
8203,2024-12-07,2024,12,7,19,DL,Delta Air Lines,DFW,Dallas,LAX,Los Angeles,33.7,30.3,1512
8204,2024-12-07,2024,12,7,20,NK,Spirit Airlines,ORD,Chicago,SFO,San Francisco,42.7,38.4,709
8205,2024-12-07,2024,12,7,21,AS,Alaska Airlines,SFO,San Francisco,LAX,Los Angeles,20.1,18.1,2611
8206,2024-12-07,2024,12,7,22,WN,Southwest Airlines,ORD,Chicago,DEN,Denver,16.3,14.7,1951
8207,2024-12-07,2024,12,7,23,AA,American Airlines,JFK,New York,LAX,Los Angeles,0.0,0.0,2482
8208,2024-12-08,2024,12,8,0,UA,United Airlines,BOS,Boston,JFK,New York,25.2,22.7,2589
8209,2024-12-08,2024,12,8,1,WN,Southwest Airlines,JFK,New York,BOS,Boston,7.6,6.8,1860
8210,2024-12-08,2024,12,8,2,UA,United Airlines,ATL,Atlanta,LAX,Los Angeles,13.7,12.3,1119
8211,2024-12-08,2024,12,8,3,AS,Alaska Airlines,DFW,Dallas,ATL,Atlanta,12.5,11.3,550
8212,2024-12-08,2024,12,8,4,DL,Delta Air Lines,LAX,Los Angeles,ATL,Atlanta,25.2,22.7,729
8213,2024-12-08,2024,12,8,5,AS,Alaska Airlines,ATL,Atlanta,BOS,Boston,25.6,23.0,475
8214,2024-12-08,2024,12,8,6,B6,JetBlue,ORD,Chicago,LAX,Los Angeles,30.2,27.2,2050
8215,2024-12-08,2024,12,8,7,B6,JetBlue,LAX,Los Angeles,JFK,New York,38.3,34.5,871
8216,2024-12-08,2024,12,8,8,NK,Spirit Airlines,ORD,Chicago,DFW,Dallas,33.8,30.4,1842
8217,2024-12-08,2024,12,8,9,AS,Alaska Airlines,BOS,Boston,DEN,Denver,20.7,18.6,2650
8218,2024-12-08,2024,12,8,10,NK,Spirit Airlines,SFO,San Francisco,BOS,Boston,29.7,26.7,2288
8219,2024-12-08,2024,12,8,11,DL,Delta Air Lines,DEN,Denver,LAX,Los Angeles,26.7,24.0,977
8220,2024-12-08,2024,12,8,12,AA,American Airlines,ORD,Chicago,DEN,Denver,25.3,22.8,1869
8221,2024-12-08,2024,12,8,13,NK,Spirit Airlines,JFK,New York,BOS,Boston,24.4,22.0,359
8222,2024-12-08,2024,12,8,14,DL,Delta Air Lines,SFO,San Francisco,ATL,Atlanta,32.5,29.3,598
8223,2024-12-08,2024,12,8,15,WN,Southwest Airlines,DFW,Dallas,DEN,Denver,14.8,13.3,2772
8224,2024-12-08,2024,12,8,16,B6,JetBlue,SFO,San Francisco,ORD,Chicago,21.5,19.4,2756
8225,2024-12-08,2024,12,8,17,AS,Alaska Airlines,ORD,Chicago,DEN,Denver,43.7,39.3,2357
8226,2024-12-08,2024,12,8,18,AS,Alaska Airlines,SFO,San Francisco,ATL,Atlanta,38.2,34.4,744
